,Pond,Date,Time,Comments,Error,RunDate,DataFile,CharacteristicID,ResultValue
5328,65,2015-07-07,,,4.135,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,0.106
5671,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta2H,-79.67
5672,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta18O,-6.75
5673,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Temp_degC,
5674,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,pH,
5675,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Cond_uS.cm,
5676,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,DO_mg.L,
5677,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SRP_mg.L,0.045
5678,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDP_mg.L,
5679,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TP_mg.L,0.382
5680,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NH3_mg.L,0.016
5681,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,
5682,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,0.001
5683,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,
5684,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,
5685,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,
5686,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,54.599
5687,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,
5688,67,2015-07-07,,,-12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,0.098
6157,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta2H,-91.26
6158,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta18O,-7.64
6159,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Temp_degC,
6160,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,pH,
6161,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Cond_uS.cm,
6162,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,DO_mg.L,
6163,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SRP_mg.L,0.762
6164,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDP_mg.L,
6165,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TP_mg.L,1.028
6166,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NH3_mg.L,0.137
6167,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,
6168,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,-5.00E-04
6169,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,
6170,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,
6171,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,
6172,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,167.7045
6173,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,
6174,88,2015-07-07,,,-43.64,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,0.802
2251,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta2H,-97.14
2252,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta18O,-8.68
2253,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Temp_degC,
2254,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,pH,
2255,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Cond_uS.cm,
2256,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,DO_mg.L,
2257,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SRP_mg.L,0.204
2258,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDP_mg.L,
2259,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TP_mg.L,0.376
2260,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NH3_mg.L,0.043
2261,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,
2262,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,-0.0015
2263,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,
2264,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,
2265,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,
2266,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,15.4905
2267,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,
2268,139,2015-07-07,,,24.969,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,0.2
4321,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta2H,-82.01
4322,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta18O,-7.4
4323,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Temp_degC,
4324,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,pH,
4325,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Cond_uS.cm,
4326,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,DO_mg.L,
4327,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SRP_mg.L,0.211
4328,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDP_mg.L,
4329,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TP_mg.L,0.466
4330,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NH3_mg.L,1.4665
4331,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,
4332,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,-0.003
4333,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,
4334,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,
4335,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,
4336,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,34.112
4337,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,
4338,5340,2015-07-07,,,12.946,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,0.242
1891,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta2H,-94.64
1892,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta18O,-9.33
1893,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Temp_degC,
1894,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,pH,
1895,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Cond_uS.cm,
1896,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,DO_mg.L,
1897,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SRP_mg.L,0.0245
1898,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDP_mg.L,
1899,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TP_mg.L,0.239
1900,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NH3_mg.L,0.5715
1901,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,
1902,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,-0.003
1903,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,
1904,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,
1905,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,
1906,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,31.8185
1907,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,
1908,125S,2015-07-07,,,-4.401,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,0.022
2827,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta2H,-84.54
2828,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta18O,-7.26
2829,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Temp_degC,
2830,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,pH,
2831,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Cond_uS.cm,
2832,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,DO_mg.L,
2833,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SRP_mg.L,0.098
2834,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDP_mg.L,
2835,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TP_mg.L,0.235
2836,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NH3_mg.L,0.088
2837,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,
2838,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,0.0035
2839,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,
2840,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,
2841,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,
2842,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,19.208
2843,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,
2844,25,2015-07-08,,,10.185,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,0.099
3475,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta2H,-79.79
3476,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta18O,-4.92
3477,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Temp_degC,
3478,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,pH,
3479,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Cond_uS.cm,
3480,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,DO_mg.L,
3481,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SRP_mg.L,0.717
3482,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDP_mg.L,
3483,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TP_mg.L,0.839
3484,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NH3_mg.L,0.113
3485,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,
3486,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,0.0045
3487,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,
3488,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,
3489,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,
3490,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,12.412
3491,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,
3492,39,2015-07-08,,,2.634,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,0.735
3709,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta2H,-94.57
3710,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta18O,-8.75
3711,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Temp_degC,
3712,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,pH,
3713,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Cond_uS.cm,
3714,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,DO_mg.L,
3715,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SRP_mg.L,0.122
3716,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDP_mg.L,
3717,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TP_mg.L,0.174
3718,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NH3_mg.L,0.0055
3719,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,
3720,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,-0.002
3721,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,
3722,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,
3723,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,
3724,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,8.7035
3725,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,
3726,40,2015-07-08,,,31.928,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,0.097
3997,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta2H,-84.4
3998,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Delta18O,-7.53
3999,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Temp_degC,
4000,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,pH,
4001,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Cond_uS.cm,
4002,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,DO_mg.L,
4003,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SRP_mg.L,0.002
4004,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDP_mg.L,
4005,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TP_mg.L,0.172
4006,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NH3_mg.L,-5.00E-04
4007,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,
4008,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,-0.004
4009,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,
4010,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,
4011,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,
4012,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,24.9935
4013,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,
4014,50,2015-07-08,,,-13.618,2015-11-19,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,0.007
Split data into parts for DS template (makes it smaller and less slow),,,,,,,,,
37,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,Delta2H,-97.45
38,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,Delta18O,-10.52
39,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,Temp_degC,
40,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,pH,8.06
41,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,Cond_uS.cm,2385
42,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,DO_mg.L,
43,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,SRP_mg.L,0.003
44,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,TDP_mg.L,
45,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,TP_mg.L,0.21
46,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,NH3_mg.L,0.006
47,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,Urea_mg.L,
48,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,NO3_mg.L,0.008
49,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,TDN_mg.L,
50,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,TN_mg.L,
51,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,SO4_mg.L,1378.875
52,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,Chla_ug.L,33.285
53,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,Alk_mg.L,
54,1,2016-04-20,10:05,,8.887,2016-05-26,SDWS_wq; SDWS_chla,TRP_mg.L,
2467,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,Delta2H,
2468,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,Delta18O,
2469,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,Temp_degC,
2470,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,pH,
2471,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,Cond_uS.cm,
2472,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,DO_mg.L,
2473,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,SRP_mg.L,
2474,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,TDP_mg.L,
2475,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,TP_mg.L,
2476,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,NH3_mg.L,
2477,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,Urea_mg.L,
2478,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,NO3_mg.L,
2479,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,TDN_mg.L,
2480,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,TN_mg.L,
2481,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,SO4_mg.L,
2482,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,Chla_ug.L,54.598
2483,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,Alk_mg.L,
2484,15,2016-04-20,,,17.964,2016-05-26,SDWS_chla,TRP_mg.L,
2521,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,Delta2H,
2522,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,Delta18O,
2523,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,Temp_degC,
2524,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,pH,8.25
2525,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,Cond_uS.cm,198.6
2526,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,DO_mg.L,
2527,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,SRP_mg.L,0.724
2528,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,TDP_mg.L,
2529,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,TP_mg.L,0.92
2530,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,NH3_mg.L,0.016
2531,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,Urea_mg.L,
2532,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,NO3_mg.L,0.009
2533,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,TDN_mg.L,
2534,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,TN_mg.L,
2535,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,SO4_mg.L,217.99
2536,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,Chla_ug.L,2.293
2537,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,Alk_mg.L,
2538,17,2016-04-20,9:54,,-143.226,2016-05-26,SDWS_wq; SDWS_chla,TRP_mg.L,
2845,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,Delta2H,-94.26
2846,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,Delta18O,-9.9
2847,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,Temp_degC,
2848,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,pH,8.42
2849,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,Cond_uS.cm,2376
2850,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,DO_mg.L,
2851,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,SRP_mg.L,0.013
2852,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,TDP_mg.L,
2853,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,TP_mg.L,0.084
2854,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,NH3_mg.L,0.004
2855,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,Urea_mg.L,
2856,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,NO3_mg.L,0.021
2857,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,TDN_mg.L,
2858,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,TN_mg.L,
2859,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,SO4_mg.L,1402.105
2860,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,Chla_ug.L,9.401
2861,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,Alk_mg.L,
2862,25,2016-04-20,13:35,,-2.144,2016-05-26,SDWS_wq; SDWS_chla,TRP_mg.L,
3493,39,2016-04-20,13:50,,-31.19,2016-05-26,SDWS_wq; SDWS_chla,Delta2H,-108.11
3494,39,2016-04-20,13:50,,-31.19,2016-05-26,SDWS_wq; SDWS_chla,Delta18O,-12.15
3495,39,2016-04-20,13:50,,-31.19,2016-05-26,SDWS_wq; SDWS_chla,Temp_degC,
3496,39,2016-04-20,13:50,,-31.19,2016-05-26,SDWS_wq; SDWS_chla,pH,8.15
3497,39,2016-04-20,13:50,,-31.19,2016-05-26,SDWS_wq; SDWS_chla,Cond_uS.cm,1317
3498,39,2016-04-20,13:50,,-31.19,2016-05-26,SDWS_wq; SDWS_chla,DO_mg.L,
3499,39,2016-04-20,13:50,,-31.19,2016-05-26,SDWS_wq; SDWS_chla,SRP_mg.L,0.314
3500,39,2016-04-20,13:50,,-31.19,2016-05-26,SDWS_wq; SDWS_chla,TDP_mg.L,
3501,39,2016-04-20,13:50,,-31.19,2016-05-26,SDWS_wq; SDWS_chla,TP_mg.L,0.5
3502,39,2016-04-20,13:50,,-31.19,2016-05-26,SDWS_wq; SDWS_chla,NH3_mg.L,0.009
3503,39,2016-04-20,13:50,,-31.19,2016-05-26,SDWS_wq; SDWS_chla,Urea_mg.L,
3504,39,2016-04-20,13:50,,-31.19,2016-05-26,SDWS_wq; SDWS_chla,NO3_mg.L,0.004
3505,39,2016-04-20,13:50,,-31.19,2016-05-26,SDWS_wq; SDWS_chla,TDN_mg.L,
3506,39,2016-04-20,13:50,,-31.19,2016-05-26,SDWS_wq; SDWS_chla,TN_mg.L,
3507,39,2016-04-20,13:50,,-31.19,2016-05-26,SDWS_wq; SDWS_chla,SO4_mg.L,507.625
