sample_id,matrix_type,parameter_type,pond_id,comment,note,sample_date,pond_alias,Data Source
201107068,Sediment ,LOI,100,04-Feb,,06-Jul-11,Pond 100,U of R
201107071,Sediment ,Particle Size ,100,04-Feb,,06-Jul-11,Pond 100,U of R
201107204,Sediment ,Kmeth,100,04-Feb,,06-Jul-11,Pond 100,U of R
201107207,Sediment ,Kmeth,100,04-Feb,,06-Jul-11,Pond 100,U of R
201107210,Sediment ,Kmeth,100,04-Feb,,06-Jul-11,Pond 100,U of R
201107074,Sediment ,LOI,104,04-Feb,,06-Jul-11,Pond 104,U of R
201107077,Sediment ,Particle Size ,104,04-Feb,,06-Jul-11,Pond 104,U of R
201107213,Sediment ,Kmeth,104,04-Feb,,06-Jul-11,Pond 104,U of R
201107216,Sediment ,Kmeth,104,04-Feb,,06-Jul-11,Pond 104,U of R
201107219,Sediment ,Kmeth,104,04-Feb,,06-Jul-11,Pond 104,U of R
201107080,Sediment ,LOI,110,04-Feb,,06-Jul-11,Pond 110,U of R
201107083,Sediment ,Particle Size ,110,04-Feb,,06-Jul-11,Pond 110,U of R
201107222,Sediment ,Kmeth,110,04-Feb,,06-Jul-11,Pond 110,U of R
201107225,Sediment ,Kmeth,110,04-Feb,,06-Jul-11,Pond 110,U of R
201107228,Sediment ,Kmeth,110,04-Feb,,06-Jul-11,Pond 110,U of R
201107086,Sediment ,LOI,113,04-Feb,,06-Jul-11,Pond 113,U of R
201107089,Sediment ,Particle Size ,113,04-Feb,,06-Jul-11,Pond 113,U of R
201107231,Sediment ,Kmeth,113,04-Feb,,06-Jul-11,Pond 113,U of R
201107234,Sediment ,Kmeth,113,04-Feb,,06-Jul-11,Pond 113,U of R
201107237,Sediment ,Kmeth,113,04-Feb,,06-Jul-11,Pond 113,U of R
201107092,Sediment ,LOI,118,04-Feb,,06-Jul-11,Pond 118,U of R
201107095,Sediment ,Particle Size ,118,04-Feb,,06-Jul-11,Pond 118,U of R
201107240,Sediment ,Kmeth,118,04-Feb,,06-Jul-11,Pond 118,U of R
201107243,Sediment ,Kmeth,118,04-Feb,,06-Jul-11,Pond 118,U of R
201107246,Sediment ,Kmeth,118,04-Feb,,06-Jul-11,Pond 118,U of R
201107098,Sediment ,LOI,130,04-Feb,,07-Jul-11,Pond 130,U of R
201107101,Sediment ,Particle Size ,130,04-Feb,,07-Jul-11,Pond 130,U of R
201107267,Sediment ,Kmeth,130,04-Feb,,07-Jul-11,Pond 130,U of R
201107270,Sediment ,Kmeth,130,04-Feb,,07-Jul-11,Pond 130,U of R
201107273,Sediment ,Kmeth,130,04-Feb,,07-Jul-11,Pond 130,U of R
201107276,Sediment ,Kmeth,139,04-Feb,,07-Jul-11,Pond 139 ,U of R
201107279,Sediment ,Kmeth,139,04-Feb,,07-Jul-11,Pond 139 ,U of R
201107282,Sediment ,Kmeth,139,04-Feb,,07-Jul-11,Pond 139 ,U of R
201107062,Sediment ,Particle Size ,2,04-Feb,,07-Jul-11,Pond 2,U of R
201107249,Sediment ,Kmeth,2,04-Feb,,07-Jul-11,Pond 2,U of R
201107252,Sediment ,Kmeth,2,04-Feb,,07-Jul-11,Pond 2,U of R
201107255,Sediment ,Kmeth,2,04-Feb,,07-Jul-11,Pond 2,U of R
201107065,Sediment ,Particle Size ,3,04-Feb,,07-Jul-11,Pond 3,U of R
201107258,Sediment ,Kmeth,3,04-Feb,,07-Jul-11,Pond 3,U of R
201107261,Sediment ,Kmeth,3,04-Feb,,07-Jul-11,Pond 3,U of R
201107264,Sediment ,Kmeth,3,04-Feb,,07-Jul-11,Pond 3,U of R
201108171,Sediment ,KMeth,100,04-Feb,,24-Aug-11,SD100,U of R
201108174,Sediment ,KMeth,100,04-Feb,,24-Aug-11,SD100,U of R
201108177,Sediment ,KMeth,100,04-Feb,,24-Aug-11,SD100,U of R
201108252,Sediment ,LOI,100,04-Feb,,24-Aug-11,SD100,U of R
201108255,Sediment ,Particle Size ,100,04-Feb,,24-Aug-11,SD100,U of R
201108153,Sediment ,KMeth,104,04-Feb,,24-Aug-11,SD104,U of R
201108156,Sediment ,KMeth,104,04-Feb,,24-Aug-11,SD104,U of R
201108159,Sediment ,KMeth,104,04-Feb,,24-Aug-11,SD104,U of R
201108240,Sediment ,LOI,104,04-Feb,,24-Aug-11,SD104,U of R
201108243,Sediment ,Particle Size ,104,04-Feb,,24-Aug-11,SD104,U of R
201108135,Sediment ,KMeth,110,04-Feb,,24-Aug-11,SD110,U of R
201108138,Sediment ,KMeth,110,04-Feb,,24-Aug-11,SD110,U of R
201108141,Sediment ,KMeth,110,04-Feb,,24-Aug-11,SD110,U of R
201108228,Sediment ,LOI,110,04-Feb,,24-Aug-11,SD110,U of R
201108231,Sediment ,Particle Size ,110,04-Feb,,24-Aug-11,SD110,U of R
201108144,Sediment ,KMeth,113,04-Feb,,24-Aug-11,SD113,U of R
201108147,Sediment ,KMeth,113,04-Feb,,24-Aug-11,SD113,U of R
201108150,Sediment ,KMeth,113,04-Feb,,24-Aug-11,SD113,U of R
201108234,Sediment ,LOI,113,04-Feb,,24-Aug-11,SD113,U of R
201108237,Sediment ,Particle Size ,113,04-Feb,,24-Aug-11,SD113,U of R
201108162,Sediment ,KMeth,118,04-Feb,,24-Aug-11,SD118,U of R
201108165,Sediment ,KMeth,118,04-Feb,,24-Aug-11,SD118,U of R
201108168,Sediment ,KMeth,118,04-Feb,,24-Aug-11,SD118,U of R
201108246,Sediment ,LOI,118,04-Feb,,24-Aug-11,SD118,U of R
201108249,Sediment ,Particle Size ,118,04-Feb,,24-Aug-11,SD118,U of R
201108207,Sediment ,KMeth,130,04-Feb,,25-Aug-11,SD130,U of R
201108210,Sediment ,KMeth,130,04-Feb,,25-Aug-11,SD130,U of R
201108213,Sediment ,KMeth,130,04-Feb,,25-Aug-11,SD130,U of R
201108276,Sediment ,LOI,130,04-Feb,,25-Aug-11,SD130,U of R
201108279,Sediment ,Particle Size ,130,04-Feb,,25-Aug-11,SD130,U of R
201108198,Sediment ,KMeth,139,04-Feb,,25-Aug-11,SD139,U of R
201108201,Sediment ,KMeth,139,04-Feb,,25-Aug-11,SD139,U of R
201108204,Sediment ,KMeth,139,04-Feb,,25-Aug-11,SD139,U of R
201108270,Sediment ,LOI,139,04-Feb,,25-Aug-11,SD139,U of R
201108273,Sediment ,Particle Size ,139,04-Feb,,25-Aug-11,SD139,U of R
201108189,Sediment ,KMeth,2,04-Feb,,25-Aug-11,SD2,U of R
201108192,Sediment ,KMeth,2,04-Feb,,25-Aug-11,SD2,U of R
201108195,Sediment ,KMeth,2,04-Feb,,25-Aug-11,SD2,U of R
201108264,Sediment ,LOI,2,04-Feb,,25-Aug-11,SD2,U of R
201108267,Sediment ,Particle Size ,2,04-Feb,,25-Aug-11,SD2,U of R
201108180,Sediment ,KMeth,3,04-Feb,,25-Aug-11,SD3,U of R
201108183,Sediment ,KMeth,3,04-Feb,,25-Aug-11,SD3,U of R
201108186,Sediment ,KMeth,3,04-Feb,,25-Aug-11,SD3,U of R
201108258,Sediment ,LOI,3,04-Feb,,25-Aug-11,SD3,U of R
201108261,Sediment ,Particle Size ,3,04-Feb,,25-Aug-11,SD3,U of R
201107069,Sediment ,LOI,100,08-Apr,,06-Jul-11,Pond 100,U of R
201107072,Sediment ,Particle Size ,100,08-Apr,,06-Jul-11,Pond 100,U of R
201107205,Sediment ,Kmeth,100,08-Apr,,06-Jul-11,Pond 100,U of R
201107208,Sediment ,Kmeth,100,08-Apr,,06-Jul-11,Pond 100,U of R
201107211,Sediment ,Kmeth,100,08-Apr,,06-Jul-11,Pond 100,U of R
201107075,Sediment ,LOI,104,08-Apr,,06-Jul-11,Pond 104,U of R
201107078,Sediment ,Particle Size ,104,08-Apr,,06-Jul-11,Pond 104,U of R
201107214,Sediment ,Kmeth,104,08-Apr,,06-Jul-11,Pond 104,U of R
201107217,Sediment ,Kmeth,104,08-Apr,,06-Jul-11,Pond 104,U of R
201107220,Sediment ,Kmeth,104,08-Apr,,06-Jul-11,Pond 104,U of R
201107081,Sediment ,LOI,110,08-Apr,,06-Jul-11,Pond 110,U of R
201107084,Sediment ,Particle Size ,110,08-Apr,,06-Jul-11,Pond 110,U of R
201107223,Sediment ,Kmeth,110,08-Apr,,06-Jul-11,Pond 110,U of R
201107226,Sediment ,Kmeth,110,08-Apr,,06-Jul-11,Pond 110,U of R
201107229,Sediment ,Kmeth,110,08-Apr,,06-Jul-11,Pond 110,U of R
201107087,Sediment ,LOI,113,08-Apr,,06-Jul-11,Pond 113,U of R
201107090,Sediment ,Particle Size ,113,08-Apr,,06-Jul-11,Pond 113,U of R
201107232,Sediment ,Kmeth,113,08-Apr,,06-Jul-11,Pond 113,U of R
201107235,Sediment ,Kmeth,113,08-Apr,,06-Jul-11,Pond 113,U of R
201107238,Sediment ,Kmeth,113,08-Apr,,06-Jul-11,Pond 113,U of R
201107093,Sediment ,LOI,118,08-Apr,,06-Jul-11,Pond 118,U of R
201107096,Sediment ,Particle Size ,118,08-Apr,,06-Jul-11,Pond 118,U of R
201107241,Sediment ,Kmeth,118,08-Apr,,06-Jul-11,Pond 118,U of R
201107244,Sediment ,Kmeth,118,08-Apr,,06-Jul-11,Pond 118,U of R
201107247,Sediment ,Kmeth,118,08-Apr,,06-Jul-11,Pond 118,U of R
201107099,Sediment ,LOI,130,08-Apr,,07-Jul-11,Pond 130,U of R
201107102,Sediment ,Particle Size ,130,08-Apr,,07-Jul-11,Pond 130,U of R
201107268,Sediment ,Kmeth,130,08-Apr,,07-Jul-11,Pond 130,U of R
201107271,Sediment ,Kmeth,130,08-Apr,,07-Jul-11,Pond 130,U of R
201107274,Sediment ,Kmeth,130,08-Apr,,07-Jul-11,Pond 130,U of R
201107277,Sediment ,Kmeth,139,08-Apr,,07-Jul-11,Pond 139 ,U of R
201107280,Sediment ,Kmeth,139,08-Apr,,07-Jul-11,Pond 139 ,U of R
201107283,Sediment ,Kmeth,139,08-Apr,,07-Jul-11,Pond 139 ,U of R
201107063,Sediment ,Particle Size ,2,08-Apr,,07-Jul-11,Pond 2,U of R
201107250,Sediment ,Kmeth,2,08-Apr,,07-Jul-11,Pond 2,U of R
201107253,Sediment ,Kmeth,2,08-Apr,,07-Jul-11,Pond 2,U of R
201107256,Sediment ,Kmeth,2,08-Apr,,07-Jul-11,Pond 2,U of R
201107066,Sediment ,Particle Size ,3,08-Apr,,07-Jul-11,Pond 3,U of R
201107259,Sediment ,Kmeth,3,08-Apr,,07-Jul-11,Pond 3,U of R
201107262,Sediment ,Kmeth,3,08-Apr,,07-Jul-11,Pond 3,U of R
201107265,Sediment ,Kmeth,3,08-Apr,,07-Jul-11,Pond 3,U of R
201108172,Sediment ,KMeth,100,08-Apr,,24-Aug-11,SD100,U of R
201108175,Sediment ,KMeth,100,08-Apr,,24-Aug-11,SD100,U of R
201108178,Sediment ,KMeth,100,08-Apr,,24-Aug-11,SD100,U of R
201108253,Sediment ,LOI,100,08-Apr,,24-Aug-11,SD100,U of R
201108256,Sediment ,Particle Size ,100,08-Apr,,24-Aug-11,SD100,U of R
201108154,Sediment ,KMeth,104,08-Apr,,24-Aug-11,SD104,U of R
201108157,Sediment ,KMeth,104,08-Apr,,24-Aug-11,SD104,U of R
201108160,Sediment ,KMeth,104,08-Apr,,24-Aug-11,SD104,U of R
201108241,Sediment ,LOI,104,08-Apr,,24-Aug-11,SD104,U of R
201108244,Sediment ,Particle Size ,104,08-Apr,,24-Aug-11,SD104,U of R
201108136,Sediment ,KMeth,110,08-Apr,,24-Aug-11,SD110,U of R
201108139,Sediment ,KMeth,110,08-Apr,,24-Aug-11,SD110,U of R
201108142,Sediment ,KMeth,110,08-Apr,,24-Aug-11,SD110,U of R
201108229,Sediment ,LOI,110,08-Apr,,24-Aug-11,SD110,U of R
201108232,Sediment ,Particle Size ,110,08-Apr,,24-Aug-11,SD110,U of R
201108145,Sediment ,KMeth,113,08-Apr,,24-Aug-11,SD113,U of R
201108148,Sediment ,KMeth,113,08-Apr,,24-Aug-11,SD113,U of R
201108151,Sediment ,KMeth,113,08-Apr,,24-Aug-11,SD113,U of R
201108235,Sediment ,LOI,113,08-Apr,,24-Aug-11,SD113,U of R
201108238,Sediment ,Particle Size ,113,08-Apr,,24-Aug-11,SD113,U of R
201108163,Sediment ,KMeth,118,08-Apr,,24-Aug-11,SD118,U of R
201108166,Sediment ,KMeth,118,08-Apr,,24-Aug-11,SD118,U of R
201108169,Sediment ,KMeth,118,08-Apr,,24-Aug-11,SD118,U of R
201108247,Sediment ,LOI,118,08-Apr,,24-Aug-11,SD118,U of R
201108250,Sediment ,Particle Size ,118,08-Apr,,24-Aug-11,SD118,U of R
201108208,Sediment ,KMeth,130,08-Apr,,25-Aug-11,SD130,U of R
201108211,Sediment ,KMeth,130,08-Apr,,25-Aug-11,SD130,U of R
201108214,Sediment ,KMeth,130,08-Apr,,25-Aug-11,SD130,U of R
201108277,Sediment ,LOI,130,08-Apr,,25-Aug-11,SD130,U of R
201108280,Sediment ,Particle Size ,130,08-Apr,,25-Aug-11,SD130,U of R
201108199,Sediment ,KMeth,139,08-Apr,,25-Aug-11,SD139,U of R
201108202,Sediment ,KMeth,139,08-Apr,,25-Aug-11,SD139,U of R
201108205,Sediment ,KMeth,139,08-Apr,,25-Aug-11,SD139,U of R
201108271,Sediment ,LOI,139,08-Apr,,25-Aug-11,SD139,U of R
201108274,Sediment ,Particle Size ,139,08-Apr,,25-Aug-11,SD139,U of R
201108190,Sediment ,KMeth,2,08-Apr,,25-Aug-11,SD2,U of R
201108193,Sediment ,KMeth,2,08-Apr,,25-Aug-11,SD2,U of R
201108196,Sediment ,KMeth,2,08-Apr,,25-Aug-11,SD2,U of R
201108265,Sediment ,LOI,2,08-Apr,,25-Aug-11,SD2,U of R
201108268,Sediment ,Particle Size ,2,08-Apr,,25-Aug-11,SD2,U of R
201108181,Sediment ,KMeth,3,08-Apr,,25-Aug-11,SD3,U of R
201108184,Sediment ,KMeth,3,08-Apr,,25-Aug-11,SD3,U of R
201108187,Sediment ,KMeth,3,08-Apr,,25-Aug-11,SD3,U of R
201108259,Sediment ,LOI,3,08-Apr,,25-Aug-11,SD3,U of R
201108262,Sediment ,Particle Size ,3,08-Apr,,25-Aug-11,SD3,U of R
201107016,Pore water,THg,100, ,,06-Jul-11,Pond 100,U of R
201107017,Pore water,MeHg,100, ,,06-Jul-11,Pond 100,U of R
201107018,Pore water,SO4,100, ,,06-Jul-11,Pond 100,U of R
201107019,Pore water,DOC,100, ,,06-Jul-11,Pond 100,U of R
201107020,Pore water,SUVA,100, ,,06-Jul-11,Pond 100,U of R
201107006,Pore water,THg,104, ,,05-Jul-11,Pond 104,U of R
201107007,Pore water,MeHg,104, ,,05-Jul-11,Pond 104,U of R
201107008,Pore water,SO4,104, ,,05-Jul-11,Pond 104,U of R
201107009,Pore water,DOC,104, ,,05-Jul-11,Pond 104,U of R
201107010,Pore water,SUVA,104, ,,05-Jul-11,Pond 104,U of R
201107001,Pore water,THg,110, ,,05-Jul-11,Pond 110,U of R
201107002,Pore water,MeHg,110, ,,05-Jul-11,Pond 110,U of R
201107003,Pore water,SO4,110, ,,05-Jul-11,Pond 110,U of R
201107004,Pore water,DOC,110, ,,05-Jul-11,Pond 110,U of R
201107005,Pore water,SUVA,110, ,,05-Jul-11,Pond 110,U of R
201107021,Pore water,THg,113, ,,06-Jul-11,Pond 113,U of R
201107022,Pore water,MeHg,113, ,,06-Jul-11,Pond 113,U of R
201107023,Pore water,SO4,113, ,,06-Jul-11,Pond 113,U of R
201107024,Pore water,DOC,113, ,,06-Jul-11,Pond 113,U of R
201107025,Pore water,SUVA,113, ,,06-Jul-11,Pond 113,U of R
201107011,Pore water,THg,118, ,,05-Jul-11,Pond 118,U of R
201107012,Pore water,MeHg,118, ,,05-Jul-11,Pond 118,U of R
201107013,Pore water,SO4,118, ,,05-Jul-11,Pond 118,U of R
201107014,Pore water,DOC,118, ,,05-Jul-11,Pond 118,U of R
201107015,Pore water,SUVA,118, ,,05-Jul-11,Pond 118,U of R
201107026,Pore water,THg,130, ,,06-Jul-11,Pond 130,U of R
201107027,Pore water,MeHg,130, ,,06-Jul-11,Pond 130,U of R
201107028,Pore water,SO4,130, ,,06-Jul-11,Pond 130,U of R
201107029,Pore water,DOC,130, ,,06-Jul-11,Pond 130,U of R
201107030,Pore water,SUVA,130, ,,06-Jul-11,Pond 130,U of R
201107031,Pore water,THg,139, ,,06-Jul-11,Pond 139 ,U of R
201107032,Pore water,MeHg,139, ,,06-Jul-11,Pond 139 ,U of R
201107033,Pore water,SO4,139, ,,06-Jul-11,Pond 139 ,U of R
201107034,Pore water,DOC,139, ,,06-Jul-11,Pond 139 ,U of R
201107035,Pore water,SUVA,139, ,,06-Jul-11,Pond 139 ,U of R
201107036,Pore water,THg,2, ,,07-Jul-11,Pond 2,U of R
201107037,Pore water,MeHg,2, ,,07-Jul-11,Pond 2,U of R
201107038,Pore water,SO4,2, ,,07-Jul-11,Pond 2,U of R
201107039,Pore water,DOC,2, ,,07-Jul-11,Pond 2,U of R
201107040,Pore water,SUVA,2, ,,07-Jul-11,Pond 2,U of R
201107041,Pore water,THg,3, ,,07-Jul-11,Pond 3,U of R
201107042,Pore water,MeHg,3, ,,07-Jul-11,Pond 3,U of R
201107043,Pore water,SO4,3, ,,07-Jul-11,Pond 3,U of R
201107044,Pore water,DOC,3, ,,07-Jul-11,Pond 3,U of R
201107045,Pore water,SUVA,3, ,,07-Jul-11,Pond 3,U of R
2013THg1,Snow,THg,1, ,, ,1,U of R
2013MeHg1,Snow,MeHg,1, ,, ,1,U of R
2013THg2,Snow,THg,2, ,, ,2,U of R
2013MeHg2,Snow,MeHg,2, ,, ,2,U of R
2013THg3,Snow,THg,3, ,, ,3,U of R
2013MeHg3,Snow,MeHg,3, ,, ,3,U of R
2013THg4,Snow,THg,4, ,, ,4,U of R
2013MeHg4,Snow,MeHg,4, ,, ,4,U of R
2013THg5,Snow,THg,5, ,, ,5,U of R
2013MeHg5,Snow,MeHg,5, ,, ,5,U of R
2013THg6,Snow,THg,6, ,, ,6,U of R
2013MeHg6,Snow,MeHg,6, ,, ,6,U of R
2013THg7,Snow,THg,7, ,, ,7,U of R
2013MeHg7,Snow,MeHg,7, ,, ,7,U of R
2013THg8,Snow,THg,8, ,, ,8,U of R
2013MeHg8,Snow,MeHg,8, ,, ,8,U of R
2013THg9,Snow,THg,9, ,, ,9,U of R
2013MeHg9,Snow,MeHg,9, ,, ,9,U of R
2013THg11,Snow,THg,11, ,, ,11,U of R
2013MeHg11,Snow,MeHg,11, ,, ,11,U of R
2013THg13,Snow,THg,13, ,, ,13,U of R
2013MeHg13,Snow,MeHg,13, ,, ,13,U of R
2013THg14,Snow,THg,14, ,, ,14,U of R
2013MeHg14,Snow,MeHg,14, ,, ,14,U of R
2013THg15,Snow,THg,15, ,, ,15,U of R
2013MeHg15,Snow,MeHg,15, ,, ,15,U of R
2013THg16,Snow,THg,16, ,, ,16,U of R
2013MeHg16,Snow,MeHg,16, ,, ,16,U of R
2013THg18,Snow,THg,18, ,, ,18,U of R
2013MeHg18,Snow,MeHg,18, ,, ,18,U of R
2013THg19,Snow,THg,19, ,, ,19,U of R
2013MeHg19,Snow,MeHg,19, ,, ,19,U of R
2013THg20,Snow,THg,20, ,, ,20,U of R
2013MeHg20,Snow,MeHg,20, ,, ,20,U of R
2013THg21,Snow,THg,21, ,, ,21,U of R
2013MeHg21,Snow,MeHg,21, ,, ,21,U of R
2013THg22,Snow,THg,22, ,, ,22,U of R
2013MeHg22,Snow,MeHg,22, ,, ,22,U of R
2013THg23,Snow,THg,23, ,, ,23,U of R
2013MeHg23,Snow,MeHg,23, ,, ,23,U of R
2013THg24,Snow,THg,24, ,, ,24,U of R
2013MeHg24,Snow,MeHg,24, ,, ,24,U of R
2013THg25,Snow,THg,25, ,, ,25,U of R
2013MeHg25,Snow,MeHg,25, ,, ,25,U of R
2013THg26,Snow,THg,26, ,, ,26,U of R
2013MeHg26,Snow,MeHg,26, ,, ,26,U of R
2013THg27,Snow,THg,27, ,, ,27,U of R
2013MeHg27,Snow,MeHg,27, ,, ,27,U of R
2013THg29,Snow,THg,29, ,, ,29,U of R
2013MeHg29,Snow,MeHg,29, ,, ,29,U of R
2013THg30,Snow,THg,30, ,, ,30,U of R
2013MeHg30,Snow,MeHg,30, ,, ,30,U of R
2013THg31,Snow,THg,31, ,, ,31,U of R
2013MeHg31,Snow,MeHg,31, ,, ,31,U of R
2013THg32,Snow,THg,32, ,, ,32,U of R
2013MeHg32,Snow,MeHg,32, ,, ,32,U of R
2013THg33,Snow,THg,33, ,, ,33,U of R
2013MeHg33,Snow,MeHg,33, ,, ,33,U of R
2013THg34,Snow,THg,34, ,, ,34,U of R
2013MeHg34,Snow,MeHg,34, ,, ,34,U of R
2013THg35,Snow,THg,35, ,, ,35,U of R
2013MeHg35,Snow,MeHg,35, ,, ,35,U of R
2013THg37,Snow,THg,37, ,, ,37,U of R
2013MeHg37,Snow,MeHg,37, ,, ,37,U of R
2013THg38,Snow,THg,38, ,, ,38,U of R
2013MeHg38,Snow,MeHg,38, ,, ,38,U of R
2013THg39,Snow,THg,39, ,, ,39,U of R
2013MeHg39,Snow,MeHg,39, ,, ,39,U of R
2013THg41,Snow,THg,41, ,, ,41,U of R
2013MeHg41,Snow,MeHg,41, ,, ,41,U of R
2013THg43,Snow,THg,43, ,, ,43,U of R
2013MeHg43,Snow,MeHg,43, ,, ,43,U of R
2013THg44,Snow,THg,44, ,, ,44,U of R
2013MeHg44,Snow,MeHg,44, ,, ,44,U of R
2013THg46,Snow,THg,46, ,, ,46,U of R
2013MeHg46,Snow,MeHg,46, ,, ,46,U of R
2013THg47,Snow,THg,47, ,, ,47,U of R
2013MeHg47,Snow,MeHg,47, ,, ,47,U of R
2013THg48,Snow,THg,48, ,, ,48,U of R
2013MeHg48,Snow,MeHg,48, ,, ,48,U of R
2013THg49,Snow,THg,49, ,, ,49,U of R
2013MeHg49,Snow,MeHg,49, ,, ,49,U of R
2013THg50,Snow,THg,50, ,, ,50,U of R
2013MeHg50,Snow,MeHg,50, ,, ,50,U of R
2013THg51,Snow,THg,51, ,, ,51,U of R
2013MeHg51,Snow,MeHg,51, ,, ,51,U of R
2013THg52,Snow,THg,52, ,, ,52,U of R
2013MeHg52,Snow,MeHg,52, ,, ,52,U of R
2013THg53,Snow,THg,53, ,, ,53,U of R
2013MeHg53,Snow,MeHg,53, ,, ,53,U of R
2013THg55,Snow,THg,55, ,, ,55,U of R
2013MeHg55,Snow,MeHg,55, ,, ,55,U of R
2013THg56,Snow,THg,56, ,, ,56,U of R
2013MeHg56,Snow,MeHg,56, ,, ,56,U of R
2013THg58,Snow,THg,58, ,, ,58,U of R
2013MeHg58,Snow,MeHg,58, ,, ,58,U of R
2013THg62,Snow,THg,62, ,, ,62,U of R
2013MeHg62,Snow,MeHg,62, ,, ,62,U of R
2013THg63,Snow,THg,63, ,, ,63,U of R
2013MeHg63,Snow,MeHg,63, ,, ,63,U of R
2013MeHg64,Snow,MeHg,64, ,, ,64,U of R
2013THg65,Snow,THg,65, ,, ,65,U of R
2013MeHg65,Snow,MeHg,65, ,, ,65,U of R
2013THg66,Snow,THg,66, ,, ,66,U of R
2013MeHg66,Snow,MeHg,66, ,, ,66,U of R
2013THg14B,Snow,THg,14B, ,, ,14B,U of R
2013MeHg14B,Snow,MeHg,14B, ,, ,14B,U of R
2013THg15G,Snow,THg,15G, ,, ,15G,U of R
2013MeHg15G,Snow,MeHg,15G, ,, ,15G,U of R
2013THg2G,Snow,THg,2G, ,, ,2G,U of R
2013MeHg2G,Snow,MeHg,2G, ,, ,2G,U of R
201205041,Surface water,DOC,1, ,,31-May-12,SD1,U of R
201205042,Surface water,SO4,1, ,,31-May-12,SD1,U of R
201205043,Surface water,SUVA,1, ,,31-May-12,SD1,U of R
201205044,Surface water,THg,1, ,,31-May-12,SD1,U of R
201205045,Surface water,MeHg,1, ,,31-May-12,SD1,U of R
201206021,Surface water,DOC,1, ,,28-Jun-12,SD1,U of R
201206022,Surface water,SO4,1, ,,28-Jun-12,SD1,U of R
201206023,Surface water,SUVA,1, ,,28-Jun-12,SD1,U of R
201206024,Surface water,THg,1, ,,28-Jun-12,SD1,U of R
201206025,Surface water,MeHg,1, ,,28-Jun-12,SD1,U of R
201207001,Surface water,DOC,1, ,,26-Jul-12,SD1,U of R
201207002,Surface water,SO4,1, ,,26-Jul-12,SD1,U of R
201207003,Surface water,SUVA,1, ,,26-Jul-12,SD1,U of R
201207004,Surface water,THg,1, ,,26-Jul-12,SD1,U of R
201207005,Surface water,MeHg,1, ,,26-Jul-12,SD1,U of R
201208001,Surface water,DOC,1, ,,30-Aug-12,SD1,U of R
201208002,Surface water,SO4,1, ,,30-Aug-12,SD1,U of R
201208003,Surface water,SUVA,1, ,,30-Aug-12,SD1,U of R
201208004,Surface water,THg,1, ,,30-Aug-12,SD1,U of R
201208005,Surface water,MeHg,1, ,,30-Aug-12,SD1,U of R
201205021,Surface water,DOC,100, ,,31-May-12,SD100,U of R
201205022,Surface water,SO4,100, ,,31-May-12,SD100,U of R
201205023,Surface water,SUVA,100, ,,31-May-12,SD100,U of R
201205024,Surface water,THg,100, ,,31-May-12,SD100,U of R
201205025,Surface water,MeHg,100, ,,31-May-12,SD100,U of R
201206026,Surface water,DOC,100, ,,28-Jun-12,SD100,U of R
201206027,Surface water,SO4,100, ,,28-Jun-12,SD100,U of R
201206028,Surface water,SUVA,100, ,,28-Jun-12,SD100,U of R
201206029,Surface water,THg,100, ,,28-Jun-12,SD100,U of R
201206030,Surface water,MeHg,100, ,,28-Jun-12,SD100,U of R
201207016,Surface water,DOC,100, ,,26-Jul-12,SD100,U of R
201207017,Surface water,SO4,100, ,,26-Jul-12,SD100,U of R
201207018,Surface water,SUVA,100, ,,26-Jul-12,SD100,U of R
201207019,Surface water,THg,100, ,,26-Jul-12,SD100,U of R
201207020,Surface water,MeHg,100, ,,26-Jul-12,SD100,U of R
201208016,Surface water,DOC,100, ,,30-Aug-12,SD100,U of R
201208017,Surface water,SO4,100, ,,30-Aug-12,SD100,U of R
201208018,Surface water,SUVA,100, ,,30-Aug-12,SD100,U of R
201208019,Surface water,THg,100, ,,30-Aug-12,SD100,U of R
201208020,Surface water,MeHg,100, ,,30-Aug-12,SD100,U of R
201205006,Surface water,DOC,104, ,,31-May-12,SD104,U of R
201205007,Surface water,SO4,104, ,,31-May-12,SD104,U of R
201205008,Surface water,SUVA,104, ,,31-May-12,SD104,U of R
201205009,Surface water,THg,104, ,,31-May-12,SD104,U of R
201205010,Surface water,MeHg,104, ,,31-May-12,SD104,U of R
201206031,Surface water,DOC,104, ,,28-Jun-12,SD104,U of R
201206032,Surface water,SO4,104, ,,28-Jun-12,SD104,U of R
201206033,Surface water,SUVA,104, ,,28-Jun-12,SD104,U of R
201206034,Surface water,THg,104, ,,28-Jun-12,SD104,U of R
201206035,Surface water,MeHg,104, ,,28-Jun-12,SD104,U of R
201207021,Surface water,DOC,104, ,,26-Jul-12,SD104,U of R
201207022,Surface water,SO4,104, ,,26-Jul-12,SD104,U of R
201207023,Surface water,SUVA,104, ,,26-Jul-12,SD104,U of R
201207024,Surface water,THg,104, ,,26-Jul-12,SD104,U of R
201207025,Surface water,MeHg,104, ,,26-Jul-12,SD104,U of R
201208021,Surface water,DOC,104, ,,30-Aug-12,SD104,U of R
201208022,Surface water,SO4,104, ,,30-Aug-12,SD104,U of R
201208023,Surface water,SUVA,104, ,,30-Aug-12,SD104,U of R
201208024,Surface water,THg,104, ,,30-Aug-12,SD104,U of R
201208025,Surface water,MeHg,104, ,,30-Aug-12,SD104,U of R
